repo_name,commit_num,commit,code_slice,classification,result_two_steps,reasoning
iobdug_malware_py,1,8601a,NEW@<module>@executable.py_slice.py,Core Attack Chain,Core Attack Chain
iobdug_malware_py,2,5d3d8,NEW@<module>@executable.py_slice.py,Core Attack Chain,Core Attack Chain
iobdug_malware_py,3,8dcab,NEW@<module>@remediation_script.py_slice.py,Benign,Benign
iobdug_malware_py,3,8dcab,NEW@<module>@executable.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,3,df91a,NEW@<module>@overlord.py_slice.py,Undetermined,Undetermined
keylogger,3,df91a,NEW@<module>@bot.py_slice.py,Undetermined,Undetermined
keylogger,4,e79cc,NEW@<module>@src_bot.py_slice.py,Undetermined,Undetermined
keylogger,4,e79cc,NEW@<module>@src_server_overlord.py_slice.py,Undetermined,Undetermined
keylogger,5,3291f,NEW@<module>@src_bot.py_slice.py,Undetermined,Undetermined
keylogger,5,3291f,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,5,3291f,<module>@src_server_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,6,10d8d,NEW@<module>@src_bot.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,6,10d8d,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,6,10d8d,<module>@src_server_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,7,64762,NEW@run@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,7,64762,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,7,64762,NEW@<module>@src_server_overlord.py_slice.py,Undetermined,Undetermined
keylogger,7,64762,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,7,64762,<module>@src_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,8,fd003,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,8,fd003,NEW@<module>@src_server_overlord.py_slice.py,Undetermined,Undetermined
keylogger,8,fd003,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,8,fd003,<module>@src_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,9,ee3ab,NEW@<module>@src_bot.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,9,ee3ab,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,9,ee3ab,NEW@<module>@src_server_overlord.py_slice.py,Undetermined,Undetermined
keylogger,9,ee3ab,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,10,97edf,NEW@<module>@src_bot.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,10,97edf,NEW@<body>@src_sys_platform.py_slice.py,Benign,Benign
keylogger,10,97edf,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,10,97edf,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,10,97edf,<module>@src_server_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,11,b168c,NEW@<body>@src_overlord.py_slice.py,Undetermined,Undetermined
keylogger,11,b168c,NEW@<body>@src_client_sys_platform.py_slice.py,Benign,Benign
keylogger,11,b168c,NEW@<module>@src_client_bot.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,11,b168c,NEW@<module>@src_overlord.py_slice.py,Undetermined,Undetermined
keylogger,11,b168c,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,11,b168c,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,12,9176b,NEW@<module>@src_client_bot.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,12,9176b,NEW@<body>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,12,9176b,NEW@<module>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,12,9176b,NEW@<module>@src_overlord.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,12,9176b,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,12,9176b,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,13,b59d9,NEW@<body>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,13,b59d9,NEW@<module>@src_models_user.py_slice.py,Benign,Benign
keylogger,13,b59d9,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,13,b59d9,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,13,b59d9,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,14,d5dad,NEW@<body>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,14,d5dad,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,14,d5dad,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,14,d5dad,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,14,d5dad,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,15,04c24,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,15,04c24,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,15,04c24,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,15,04c24,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,15,04c24,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,16,b2aad,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,16,b2aad,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,16,b2aad,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,16,b2aad,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,16,b2aad,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,16,b2aad,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,16,b2aad,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,17,43a00,NEW@<body>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,17,43a00,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,17,43a00,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,17,43a00,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,17,43a00,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,17,43a00,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,17,43a00,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,18,0bee1,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,18,0bee1,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,18,0bee1,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,18,0bee1,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,18,0bee1,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,18,0bee1,<module>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,18,0bee1,<body>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,19,dd79c,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,19,dd79c,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,19,dd79c,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,19,dd79c,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,19,dd79c,<module>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,19,dd79c,<body>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,20,aa11f,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,20,aa11f,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,20,aa11f,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,20,aa11f,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,20,aa11f,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,20,aa11f,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,21,f7a90,NEW@<body>@src_server_socket_handler.py_slice.py,Core Attack Chain,Benign
keylogger,21,f7a90,NEW@<module>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,21,f7a90,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,21,f7a90,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,21,f7a90,NEW@<module>@src_overlord.py_slice.py,Core Attack Chain,Undetermined,keylogger
keylogger,21,f7a90,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,21,f7a90,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,22,c4cb2,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,22,c4cb2,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,22,c4cb2,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,22,c4cb2,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,22,c4cb2,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,22,c4cb2,<module>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,22,c4cb2,<body>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,23,ab29d,NEW@<module>@src_client_bot.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,23,ab29d,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,23,ab29d,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,23,ab29d,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,23,ab29d,NEW@run@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,23,ab29d,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,23,ab29d,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,23,ab29d,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,24,fb60c,NEW@<module>@src_client_bot.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,24,fb60c,NEW@<body>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,24,fb60c,NEW@<module>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,24,fb60c,NEW@<module>@src_models_user.py_slice.py,Benign,Benign
keylogger,24,fb60c,NEW@<module>@src_overlord.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,24,fb60c,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,24,fb60c,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,25,1c092,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,25,1c092,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,25,1c092,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,25,1c092,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,25,1c092,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,25,1c092,<module>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,25,1c092,<body>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,26,db70d,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,26,db70d,NEW@<module>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,26,db70d,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,26,db70d,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,26,db70d,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,26,db70d,<module>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,26,db70d,<body>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,27,2b0ae,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,27,2b0ae,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,27,2b0ae,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,27,2b0ae,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,27,2b0ae,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,27,2b0ae,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,27,2b0ae,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,28,35982,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,28,35982,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,28,35982,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,28,35982,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,28,35982,NEW@run@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,28,35982,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,28,35982,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,28,35982,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,29,a1fa1,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,29,a1fa1,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,29,a1fa1,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,29,a1fa1,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,29,a1fa1,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,29,a1fa1,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,29,a1fa1,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,30,da4e5,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,30,da4e5,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,30,da4e5,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,30,da4e5,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,30,da4e5,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,30,da4e5,<module>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,30,da4e5,<body>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,31,5dfdd,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,31,5dfdd,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,31,5dfdd,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,31,5dfdd,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,31,5dfdd,NEW@run@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,31,5dfdd,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,31,5dfdd,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,31,5dfdd,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,32,76743,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,32,76743,NEW@<module>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,32,76743,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,32,76743,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,32,76743,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,32,76743,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,32,76743,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,33,b0fba,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,33,b0fba,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,33,b0fba,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,33,b0fba,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,33,b0fba,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,33,b0fba,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,33,b0fba,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,34,eb665,NEW@<module>@src_client_bot.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,34,eb665,NEW@<module>@src_server_secrets.py_slice.py,Benign,Benign
keylogger,34,eb665,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,34,eb665,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,34,eb665,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,34,eb665,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,34,eb665,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,34,eb665,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,35,26557,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,35,26557,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,35,26557,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,35,26557,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,35,26557,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,35,26557,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,35,26557,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,36,826bf,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,36,826bf,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,36,826bf,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,36,826bf,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,36,826bf,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,36,826bf,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,36,826bf,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,37,944c2,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,37,944c2,NEW@<module>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,37,944c2,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,37,944c2,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,37,944c2,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,37,944c2,<module>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,37,944c2,<body>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,38,a9570,NEW@<module>@src_client_bot.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,38,a9570,NEW@<module>@src_server_secrets.py_slice.py,Benign,Benign
keylogger,38,a9570,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,38,a9570,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,38,a9570,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,38,a9570,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,38,a9570,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,38,a9570,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,39,943eb,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,39,943eb,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,39,943eb,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,39,943eb,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,39,943eb,NEW@run@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,39,943eb,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,39,943eb,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,39,943eb,<module>@src_server_secrets.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,39,943eb,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,40,c1c0f,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,40,c1c0f,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,40,c1c0f,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,40,c1c0f,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,40,c1c0f,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,40,c1c0f,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,40,c1c0f,<module>@src_server_secrets.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,40,c1c0f,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,41,3a05f,NEW@<module>@src_client_bot.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,41,3a05f,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,41,3a05f,NEW@<module>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,41,3a05f,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,41,3a05f,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,41,3a05f,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,41,3a05f,<module>@src_server_secrets.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,41,3a05f,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,42,3e1bd,NEW@<module>@src_client_bot.py_slice.py,Core Attack Chain,Core Attack Chain
keylogger,42,3e1bd,NEW@<body>@src_server_socket_handler.py_slice.py,Benign,Benign
keylogger,42,3e1bd,NEW@<module>@src_server_socket_handler.py_slice.py,Undetermined,Undetermined
keylogger,42,3e1bd,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,42,3e1bd,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,42,3e1bd,NEW@<body>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,42,3e1bd,<module>@src_server_secrets.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,42,3e1bd,NEW@<module>@src_keylogger.py_slice.py,Full Attack Chain,Full Attack Chain
keylogger,43,26727,NEW@<module>@src_server_secrets.py_slice.py,Benign,Benign
keylogger,43,26727,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,43,26727,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,43,26727,NEW@<module>@src_overlord.py_slice.py,Undetermined,Undetermined
keylogger,43,26727,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,43,26727,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,43,26727,<module>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,43,26727,<body>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,44,8f0fd,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,44,8f0fd,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,44,8f0fd,<module>@src_overlord.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,44,8f0fd,<module>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,44,8f0fd,<body>@src_server_socket_handler.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,44,8f0fd,<module>@src_server_secrets.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,44,8f0fd,<module>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,44,8f0fd,<body>@src_keylogger.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,45,0ef3a,<module>@src_client_bot.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
keylogger,45,0ef3a,<module>@src_models_user.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
