repo_name,slice_id,first_commit_num,first_commit,first_state,first_cf_commit_num,first_cf_commit,first_cf_state,starts_as_cf,timeline_len,cf_occurrence_count,cf_commit_nums,cf_commits,state_path,timeline,has_cf
ECommerceCrawlers,<module>@OthertCrawler_0x05quanjing_quanjingwang.py_slice.py,14,dc130,Benign,,,,0,32,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x05quanjing_test3.py_slice.py,12,21eee,Benign,,,,0,2,0,,,Benign -> Benign,12(21eee):Benign -> 13(4a5fc):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x06douban_music_0x06douban_music.py_slice.py,0,ffe1c,Benign,,,,0,46,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x07gdfda_pharmacy_gdfda_pharmacy.py_slice.py,0,ffe1c,Benign,,,,0,46,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x08fofa_Fofa_spider.py_slice.py,0,ffe1c,Benign,,,,0,21,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x10baidu_baidu_keyword.py_slice.py,6,f0bfa,Benign,,,,0,40,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x11zzc_tk_zzc.py_slice.py,7,86c7d,Benign,,,,0,39,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x11zzc_zz_spider.py_slice.py,7,86c7d,Benign,,,,0,39,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x12toutiao_toutiao_demo.py_slice.py,25,913ba,Benign,,,,0,21,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x13douban_yingping_yingping_demo.py_slice.py,26,f3ba3,Benign,,,,0,20,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x14ctrip_crawler_ctrip_req.py_slice.py,33,2a021,Benign,,,,0,12,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,33(2a021):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x15xiaomiappshop_xiaomishop.py_slice.py,38,39db9,Benign,,,,0,8,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_0x16kuanappshop_kuan.py_slice.py,39,9271e,Benign,,,,0,7,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@OthertCrawler_Demo_DemoSpider.py_slice.py,0,ffe1c,Benign,,,,0,46,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@SohuNewCrawler_TK_News.py_slice.py,0,ffe1c,Benign,,,,0,46,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@SohuNewCrawler_export_article.py_slice.py,0,ffe1c,Benign,,,,0,9,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign,0
ECommerceCrawlers,<module>@SohuNewCrawler_run_main.py_slice.py,0,ffe1c,Benign,,,,0,46,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@SohuNewCrawler_souhu_parse_html.py_slice.py,0,ffe1c,Benign,,,,0,46,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@SohuNewCrawler_souhu_souhu_new.py_slice.py,0,ffe1c,Benign,,,,0,46,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@SohuNewCrawler_souhu_test.py_slice.py,0,ffe1c,Benign,,,,0,1,0,,,Benign,0(ffe1c):Benign,0
ECommerceCrawlers,<module>@TaobaoCrawler(new)_save_csv.py_slice.py,44,a3838,Benign,,,,0,2,0,,,Benign -> Benign,44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@TaobaoCrawler(new)_test_get_sign.py_slice.py,45,88038,Benign,,,,0,1,0,,,Benign,45(88038):Benign,0
ECommerceCrawlers,<module>@TaobaoCrawler_crawler.py_slice.py,0,ffe1c,Benign,,,,0,46,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
ECommerceCrawlers,<module>@TaobaoCrawler_listen.py_slice.py,0,ffe1c,Benign,,,,0,46,0,,,Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign -> Benign,0(ffe1c):Benign -> 1(0c8b7):Benign -> 2(1e6ba):Benign -> 3(b0eff):Benign -> 4(202fc):Benign -> 5(ba474):Benign -> 6(f0bfa):Benign -> 7(86c7d):Benign -> 8(6f22e):Benign -> 9(e5584):Benign -> 10(931b6):Benign -> 11(d0377):Benign -> 12(21eee):Benign -> 13(4a5fc):Benign -> 14(dc130):Benign -> 15(83aa9):Benign -> 16(81090):Benign -> 17(ed7ad):Benign -> 18(ed3cf):Benign -> 19(0162f):Benign -> 20(56775):Benign -> 21(23fc1):Benign -> 22(d668c):Benign -> 23(77e2c):Benign -> 24(2e1e6):Benign -> 25(913ba):Benign -> 26(f3ba3):Benign -> 27(ad7a7):Benign -> 28(d5386):Benign -> 29(ae571):Benign -> 30(7f16e):Benign -> 31(92f8f):Benign -> 32(999e1):Benign -> 33(2a021):Benign -> 34(76dbd):Benign -> 35(254aa):Benign -> 36(d7955):Benign -> 37(50a78):Benign -> 38(39db9):Benign -> 39(9271e):Benign -> 40(2691a):Benign -> 41(15d28):Benign -> 42(f42e4):Benign -> 43(fb207):Benign -> 44(a3838):Benign -> 45(88038):Benign,0
